2924,1.719,0.02
2932.6,1.718,0.02
2941.2,1.718,0.02
2949.9,1.718,0.021
2958.6,1.718,0.021
2967.4,1.717,0.021
2976.2,1.718,0.02
2985.1,1.718,0.02
2994,1.717,0.02
3003,1.717,0.021
3012,1.717,0.02
3021.1,1.717,0.02
3030.3,1.716,0.019
3039.5,1.716,0.019
3048.8,1.715,0.02
3058.1,1.715,0.02
3067.5,1.715,0.019
3076.9,1.714,0.019
3086.4,1.714,0.019
3096,1.713,0.02
3105.6,1.713,0.019
3115.3,1.712,0.019
3125,1.712,0.019
3134.8,1.712,0.02
3144.7,1.712,0.02
3154.6,1.712,0.02
3164.6,1.711,0.019
3174.6,1.711,0.019
3184.7,1.71,0.019
3194.9,1.709,0.02
3205.1,1.709,0.021
3215.4,1.709,0.02
3225.8,1.709,0.02
3236.2,1.708,0.02
3246.8,1.708,0.02
3257.3,1.707,0.021
3268,1.707,0.02
3278.7,1.707,0.02
3289.5,1.706,0.02
3300.3,1.706,0.02
3311.3,1.706,0.021
3322.3,1.705,0.021
3333.3,1.705,0.021
3344.5,1.705,0.02
3355.7,1.704,0.02
3367,1.704,0.021
3378.4,1.703,0.021
3389.8,1.702,0.021
3401.4,1.702,0.021
3413,1.702,0.021
3424.7,1.701,0.022
3436.4,1.701,0.023
3448.3,1.701,0.023
3460.2,1.701,0.022
3472.2,1.701,0.022
3484.3,1.701,0.022
3496.5,1.7,0.022
3508.8,1.7,0.022
3521.1,1.7,0.022
3533.6,1.699,0.021
3546.1,1.699,0.021
3558.7,1.699,0.021
3571.4,1.698,0.021
3584.2,1.698,0.021
3597.1,1.697,0.02
3610.1,1.697,0.02
3623.2,1.696,0.02
3636.4,1.695,0.02
3649.6,1.694,0.02
3663,1.694,0.019
3676.5,1.693,0.019
3690,1.692,0.019
3703.7,1.692,0.02
3717.5,1.691,0.02
3731.3,1.69,0.02
3745.3,1.69,0.019
3759.4,1.689,0.019
3773.6,1.688,0.021
3787.9,1.687,0.021
3802.3,1.687,0.02
3816.8,1.686,0.02
3831.4,1.685,0.02
3846.2,1.684,0.021
3861,1.684,0.021
3897.6,1.683,0.021
3891.1,1.683,0.021
3906.3,1.682,0.02
3921.6,1.681,0.02
3937,1.68,0.021
3952.6,1.679,0.021
3968.3,1.678,0.021
3984.1,1.677,0.02
4000,1.676,0.021
4016.1,1.676,0.022
4032.3,1.675,0.023
4048.6,1.674,0.023
4065,1.674,0.022
4081.6,1.673,0.022
4098.4,1.672,0.023
4115.2,1.672,0.024
4132.2,1.671,0.024
4149.4,1.67,0.023
4166.7,1.67,0.023
4184.1,1.669,0.024
4201.7,1.668,0.024
4219.4,1.667,0.024
4237.3,1.667,0.024
4255.3,1.666,0.023
4273.5,1.665,0.023
4291.8,1.664,0.024
4310.3,1.663,0.024
4329,1.662,0.023
4347.8,1.66,0.023
4366.8,1.659,0.023
4386,1.658,0.024
4405.3,1.657,0.025
4424.8,1.656,0.025
4444.4,1.655,0.025
4464.3,1.654,0.025
4484.3,1.653,0.026
4504.5,1.652,0.026
4524.9,1.651,0.026
4545.5,1.65,0.026
4566.2,1.649,0.026
4587.2,1.647,0.027
4608.3,1.646,0.028
4629.6,1.645,0.028
4651.2,1.644,0.028
4672.9,1.643,0.028
4694.8,1.642,0.029
4717,1.642,0.029
4739.3,1.641,0.03
4761.9,1.639,0.03
4784.7,1.638,0.029
4807.7,1.637,0.029
4830.9,1.636,0.03
4854.4,1.634,0.031
4878,1.633,0.031
4902,1.633,0.031
4926.1,1.632,0.031
4950.5,1.631,0.031
4975.1,1.629,0.031
5000,1.628,0.032
5025.1,1.627,0.032
5050.5,1.626,0.031
5076.1,1.624,0.031
5102,1.623,0.032
5128.2,1.621,0.032
5154.6,1.62,0.032
5181.3,1.619,0.031
5208.3,1.617,0.03
5235.6,1.616,0.031
5263.2,1.614,0.031
5291,1.612,0.031
5319.1,1.61,0.03
5347.6,1.608,0.03
5376.3,1.606,0.03
5405.4,1.604,0.031
5434.8,1.602,0.031
5464.5,1.6,0.031
5494.5,1.598,0.03
5524.9,1.596,0.03
5555.6,1.593,0.031
5586.6,1.591,0.032
5618,1.589,0.032
5649.7,1.587,0.031
5681.8,1.584,0.03
5714.3,1.582,0.031
5747.1,1.579,0.031
5780.3,1.576,0.032
5814,1.573,0.032
5848,1.571,0.032
5882.4,1.568,0.032
5917.2,1.565,0.033
5952.4,1.562,0.034
5988,1.56,0.034
6024.1,1.557,0.034
6060.6,1.554,0.034
6097.6,1.551,0.035
6135,1.548,0.036
6172.8,1.544,0.036
6211.2,1.542,0.036
6250,1.538,0.035
6289.3,1.535,0.036
6329.1,1.532,0.037
6369.4,1.528,0.038
6410.3,1.524,0.037
6451.6,1.521,0.037
6493.5,1.517,0.038
6535.9,1.513,0.039
6578.9,1.509,0.039
6622.5,1.505,0.039
6666.7,1.501,0.039
6711.4,1.497,0.039
6756.8,1.492,0.04
6802.7,1.487,0.041
6849.3,1.482,0.041
6896.6,1.478,0.041
6944.4,1.473,0.041
6993,1.467,0.042
7042.3,1.462,0.044
7092.2,1.457,0.045
7142.9,1.452,0.045
7194.2,1.447,0.044
7246.4,1.441,0.045
7299.3,1.435,0.046
7352.9,1.428,0.047
7407.4,1.422,0.047
7462.7,1.416,0.047
7518.8,1.409,0.047
7575.8,1.402,0.048
7633.6,1.395,0.048
7692.3,1.388,0.048
7751.9,1.38,0.047
7812.5,1.371,0.045
7874,1.359,0.044
7936.5,1.345,0.055
8000,1.345,0.056
8064.5,1.336,0.051
8130.1,1.321,0.054
8196.7,1.311,0.053
8264.5,1.301,0.057
8333.3,1.294,0.055
8403.4,1.276,0.053
8474.6,1.265,0.054
8547,1.243,0.058
8620.7,1.236,0.068
8695.7,1.228,0.067
8771.9,1.218,0.062
8849.6,1.197,0.061
8928.6,1.173,0.063
9009,1.16,0.074
9090.9,1.149,0.08
9174.3,1.136,0.073
9259.3,1.113,0.063
9345.8,1.079,0.064
9434,1.05,0.074
9523.8,1.032,0.089
9615.4,1.014,0.091
9708.7,0.99,0.088
9803.9,0.961,0.089
9901,0.927,0.088
10000,0.89,0.094
10101,0.854,0.097
10204.1,0.813,0.103
10309.3,0.768,0.108
10416.7,0.717,0.112
10526.3,0.658,0.12
10638.3,0.592,0.13
10752.7,0.514,0.139
10869.6,0.401,0.166
10989,0.279,0.239
11111.1,0.182,0.355
11236,0.124,0.484
11363.6,0.098,0.608
11494.3,0.087,0.719
11627.9,0.083,0.822
11764.7,0.081,0.915
11904.8,0.079,1.002
12048.2,0.078,1.088
12195.1,0.078,1.176
12345.7,0.079,1.266
12500,0.082,1.356
12658.2,0.083,1.439
12820.5,0.081,1.524
12987,0.08,1.618
13157.9,0.079,1.721
13333.3,0.079,1.833
13513.5,0.08,1.948
13698.6,0.091,2.064
13888.9,0.105,2.178
14084.5,0.114,2.311
14285.7,0.114,2.466
14492.8,0.117,2.645
14705.9,0.135,2.838
14925.4,0.172,3.049
15151.5,0.243,3.326
15384.6,0.369,3.683
15625,0.664,4.25
15873,1.672,3.46
16129,0.735,3.626
16393.4,0.774,4.26
16666.7,1.062,4.919
16949.2,1.523,5.835
17241.4,2.382,6.996
17543.9,5.146,8.491
17857.1,8.559,3.839
18181.8,6.585,1.299
18518.5,5.308,0.642
18867.9,4.497,0.42
19230.8,3.797,0.48
19607.8,3.232,0.662
20000,2.725,0.591
20408.2,1.951,0.573
20833.3,0.629,1.22
21276.6,0.283,2.824
21739.1,0.512,4.73
22222.2,1.472,7.373
22727.3,7.25,11.173
23255.8,9.484,1.231
23809.5,6.881,0.312
24390.2,5.718,0.108
25000,5.02,0.066
25641,3.879,0.606
26315.8,5.677,1.312
27027,4.903,0.108
27777.8,4.56,-0.069
28571.4,4.279,-0.089
29411.8,4.122,-0.043
30303,4,0.01
31250,3.893,0.046
32258.1,3.803,0.019
33333.3,3.723,0.013
34482.8,3.667,0.077
35714.3,3.646,0.077
37037,3.617,0.067
38461.5,3.571,0.048
40000,3.53,0.028
41666.7,3.492,0.013
43478.3,3.458,0.021
45454.5,3.426,0.028
47619,3.398,0.028
50000,3.372,0.018
52631.6,3.348,0.009
55555.6,3.326,0.011
