0.2638	1.834	0
0.2696	1.831	0
0.2756	1.827	0
0.2818	1.823	0
0.2884	1.82	0
0.2952	1.817	0
0.3024	1.813	0
0.31	1.81	0
0.3179	1.807	0
0.3263	1.804	0
0.3351	1.801	0
0.3444	1.799	0
0.3543	1.796	0
0.3647	1.794	0
0.3758	1.791	0
0.3875	1.789	0
0.4	1.787	0
0.4133	1.784	0
0.4276	1.782	0
0.4429	1.78	0
0.4593	1.779	0
0.4769	1.777	0
0.496	1.775	0
0.5167	1.773	0
0.5391	1.771	0
0.5636	1.77	0
0.5905	1.768	0
0.62	1.767	0
0.6526	1.765	0
0.6889	1.764	0
0.7294	1.762	0
0.775	1.761	0
0.8267	1.759	0
0.8857	1.758	0
0.9538	1.757	0
1.033	1.755	0
1.127	1.753	0
1.24	1.751	0
1.378	1.749	0
1.55	1.746	0
1.771	1.742	0

