250	1.50884855	0.000965651321
270	1.49870342	0.00051941576
290	1.49114765	0.000303487861
310	1.48534204	0.000197676748
330	1.48076639	0.000149083042
350	1.47708408	0.000132783615
370	1.47406896	0.000136063792
390	1.47156395	0.000151812931
410	1.46945681	0.000175655384
430	1.46766524	0.000204662233
450	1.46612757	0.000236750372
470	1.46479671	0.000270386178
490	1.46363606	0.000304426426
510	1.46261679	0.000338022602
530	1.46171586	0.000370556039
550	1.46091471	0.00040158952
570	1.46019818	0.000430828978
590	1.45955383	0.000458092367
610	1.45897133	0.000483284165
630	1.45844208	0.000506374579
650	1.45795885	0.000527382721
670	1.45751554	0.000546363148
690	1.45710697	0.000563395224
710	1.45672873	0.000578574807
730	1.45637704	0.000592007853
750	1.45604863	0.000603805553
770	1.4557407	0.000614080703
790	1.45545081	0.000622945048
810	1.45517684	0.000630507391
830	1.45491694	0.000636872279
850	1.45466948	0.000642139158
870	1.45443305	0.000646401861
890	1.45420638	0.000649748353
910	1.45398836	0.000652260668
930	1.45377802	0.000654014982
950	1.45357448	0.000655081781
970	1.45337695	0.000655526094
990	1.45318476	0.00065540777
1010	1.45299727	0.000654781777
1030	1.45281393	0.000653698512
1050	1.45263424	0.000652204116
1070	1.45245775	0.000650340776
1090	1.45228404	0.000648147029
1110	1.45211275	0.000645658039
1130	1.45194355	0.000642905872
1150	1.45177613	0.000639919747
1170	1.45161021	0.00063672627
1190	1.45144555	0.000633349656
1210	1.45128191	0.000629811934
1230	1.45111909	0.000626133133
1250	1.45095689	0.000622331452
1270	1.45079512	0.000618423428
1290	1.45063364	0.000614424072
1310	1.4504723	0.000610347009
1330	1.45031094	0.000606204598
1430	1.4494999	0.000584869606
1450	1.44933612	0.000580536705
1470	1.44917162	0.000576197797
1490	1.44900631	0.000571858417
1510	1.44884012	0.000567523554
1530	1.44867299	0.000563197694
1550	1.44850485	0.00055888487
1570	1.44833565	0.000554588698
1590	1.44816532	0.000550312415
1610	1.44799382	0.000546058914
1630	1.4478211	0.000541830773
1650	1.44764711	0.000537630286
1670	1.4474718	0.000533459483
1690	1.44729514	0.000529320159
1710	1.44711708	0.00052521389
1730	1.44693759	0.000521142058
1750	1.44675663	0.000517105863
1770	1.44657417	0.000513106342
1790	1.44639018	0.000509144386
